Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,STATEFP,label_cause,attr,value,Education,source,measure1,measure2
1992,A,All,25,34,All Origins,1,29,all-cause,overall,249.385840722354,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,all-cause,overall,423.837234553196,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,all-cause,overall,691.499630563065,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,all-cause,overall,1164.129472953,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,all-cause,overall,2013.29155921436,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,all-cause,overall,2676.82168803346,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,all-cause,overall,2150.66119626666,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,29,cvd_ihd,total,2.29848701126594,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,cvd_ihd,total,27.5417697543593,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,cvd_ihd,total,95.1783199370511,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,cvd_ihd,total,173.673673217508,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,cvd_ihd,total,281.701664807068,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,cvd_ihd,total,398.997949725742,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,cvd_ihd,total,364.951585679328,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,29,cvd_stroke,total,1.14924350563297,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,cvd_stroke,total,4.59029495905988,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,cvd_stroke,total,9.71207346296439,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,cvd_stroke,total,12.0367892328966,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,cvd_stroke,total,15.9153482941847,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,cvd_stroke,total,30.3036417513222,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,cvd_stroke,total,30.0371675456237,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,29,lri,total,2.29848701126594,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,lri,total,1.71954131898523,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,lri,total,1.59153482941847,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,lri,total,1.50185837728119,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,29,ncd_lri,total,118.372081080196,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,ncd_lri,total,298.369172338892,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,ncd_lri,total,598.263725318607,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,ncd_lri,total,1076.43286568475,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,ncd_lri,total,1889.15184251972,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,ncd_lri,total,2468.06326707991,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,ncd_lri,total,1880.32668835605,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,neo_lung,total,15.3009831968663,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,neo_lung,total,79.639002396308,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,neo_lung,total,206.344958278227,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,neo_lung,total,229.181015436259,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,neo_lung,total,153.201744409462,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,neo_lung,total,49.5613264502792,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,resp_copd,total,3.06019663937325,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,resp_copd,total,13.5969028481502,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,resp_copd,total,55.0253222075272,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,resp_copd,total,125.731251524059,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,resp_copd,total,146.467601798057,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,resp_copd,total,54.0669015821227,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,29,t2_dm,total,5.74621752816485,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,29,t2_dm,total,12.240786557493,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,29,t2_dm,total,25.2513910037074,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,29,t2_dm,total,36.1103676986897,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,29,t2_dm,total,50.9291145413909,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,29,t2_dm,total,58.9237478497932,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,29,t2_dm,total,24.029734036499,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,all-cause,overall,2067.40087149657,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,all-cause,overall,3261.26565367253,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,all-cause,overall,4491.6804597887,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,all-cause,overall,5723.01861149333,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,all-cause,overall,8325.08903828103,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,all-cause,overall,12402.6868405077,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,all-cause,overall,10562.7858314506,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,cvd_ihd,total,12.6061028749791,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,cvd_ihd,total,157.687570067683,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,cvd_ihd,total,378.725165243567,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,cvd_ihd,total,608.831767180142,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,cvd_ihd,total,920.009839665891,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,cvd_ihd,total,1416.05479675087,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,cvd_ihd,total,1284.29190538443,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,cvd_stroke,total,12.6061028749791,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,cvd_stroke,total,50.1733177488082,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,cvd_stroke,total,83.3195363535847,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,cvd_stroke,total,69.5807733920162,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,cvd_stroke,total,85.000909099566,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,cvd_stroke,total,134.281058312583,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,cvd_stroke,total,151.093165339345,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,lri,total,15.1490066097427,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,lri,total,5.79839778266802,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,lri,total,5.00005347644506,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,lri,total,6.10368446875377,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,lri,total,13.7357423035768,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,ncd_lri,total,1121.94315587314,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,ncd_lri,total,2408.31925194279,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,ncd_lri,total,3825.12416896003,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,ncd_lri,total,5334.52596005458,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,ncd_lri,total,7850.08395801874,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,ncd_lri,total,11444.4083789133,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,ncd_lri,total,9237.28669915541,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,neo_lung,total,6.30305143748956,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,neo_lung,total,78.8437850338414,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,neo_lung,total,348.427152024081,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,neo_lung,total,811.775689573523,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,neo_lung,total,965.010320953896,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,neo_lung,total,775.167927531729,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,neo_lung,total,178.564649946499,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,resp_copd,total,6.30305143748956,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,resp_copd,total,53.0215231340994,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,resp_copd,total,278.323093568065,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,resp_copd,total,405.00433159205,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,resp_copd,total,677.508976031669,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,resp_copd,total,309.054201830478,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,37,t2_dm,total,50.4244114999164,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,37,t2_dm,total,57.3409345700665,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,37,t2_dm,total,98.4685429633274,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,37,t2_dm,total,168.153535697373,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,37,t2_dm,total,270.002887728033,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,37,t2_dm,total,402.843174937749,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,37,t2_dm,total,185.432521098287,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,all-cause,overall,32051.425306675,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,all-cause,overall,53348.0300334467,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,all-cause,overall,63755.5232164226,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,all-cause,overall,74135.5393564862,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,all-cause,overall,102821.11292494,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,all-cause,overall,150046.963980759,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,all-cause,overall,123399.805784573,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,cvd_ihd,total,200.764270528178,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,cvd_ihd,total,2116.98531878757,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,cvd_ihd,total,5242.05326731788,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,cvd_ihd,total,6926.42102817274,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,cvd_ihd,total,9909.91234783621,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,cvd_ihd,total,18895.3303794786,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,cvd_ihd,total,21051.0089692941,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,cvd_stroke,total,271.622248361653,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,cvd_stroke,total,554.796152509845,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,cvd_stroke,total,866.078365904693,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,cvd_stroke,total,782.892172729101,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,cvd_stroke,total,1006.69193468234,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,cvd_stroke,total,1934.63495719536,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,cvd_stroke,total,1993.2232072331,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,lri,total,11.8096629722458,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,lri,total,29.1997975005182,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,lri,total,15.1943572965736,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,lri,total,43.4940095960611,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,lri,total,9.23570582277373,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,lri,total,47.4757044710518,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,lri,total,64.2975228139709,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,ncd_lri,total,15635.9937752534,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,ncd_lri,total,36893.9441419047,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,ncd_lri,total,54456.5765509196,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,ncd_lri,total,68829.2701857668,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,ncd_lri,total,96891.7897867192,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,ncd_lri,total,140088.934967956,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,ncd_lri,total,110771.772303909,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,neo_lung,total,165.335281611441,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,neo_lung,total,1372.39048252435,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,neo_lung,total,5819.43884458767,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,neo_lung,total,10155.8512406803,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,neo_lung,total,12782.2168587188,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,neo_lung,total,9851.20867774324,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,neo_lung,total,2469.02487605648,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,resp_copd,total,70.8579778334747,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,resp_copd,total,306.597873755441,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,resp_copd,total,835.689651311546,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,resp_copd,total,2577.02006856662,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,resp_copd,total,6437.28695847329,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,resp_copd,total,8688.05391820247,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,resp_copd,total,3742.1158277731,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,48,t2_dm,total,259.812585389407,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,48,t2_dm,total,846.794127515026,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,48,t2_dm,total,1732.15673180939,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,48,t2_dm,total,3088.07468132034,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,48,t2_dm,total,3878.99644556497,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,48,t2_dm,total,4545.79870310321,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,48,t2_dm,total,2224.69428936339,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,51,all-cause,overall,898.555643908172,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,all-cause,overall,1458.50000218619,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,all-cause,overall,1676.76118934276,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,all-cause,overall,2545.23431150254,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,all-cause,overall,5286.12754547031,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,all-cause,overall,6319.33681384268,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,all-cause,overall,5901.35067598088,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,51,cvd_ihd,total,10.6970909989068,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,cvd_ihd,total,42.3630706029184,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,cvd_ihd,total,102.789957967372,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,cvd_ihd,total,190.634958553834,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,cvd_ihd,total,428.465416283238,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,cvd_ihd,total,636.979060077955,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,cvd_ihd,total,731.829767206072,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,51,cvd_stroke,total,5.34854549945341,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,cvd_stroke,total,6.05186722898835,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,cvd_stroke,total,19.2731171188823,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,cvd_stroke,total,5.15229617713064,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,cvd_stroke,total,36.1356375178634,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,cvd_stroke,total,56.7605103039762,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,cvd_stroke,total,54.4979613876862,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,lri,total,6.30672336710847,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,51,ncd_lri,total,427.883639956273,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,ncd_lri,total,980.402491096112,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,ncd_lri,total,1490.4543905269,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,ncd_lri,total,2411.27461089714,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,ncd_lri,total,4976.39350960291,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,ncd_lri,total,5846.33256130955,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,ncd_lri,total,5278.51683155018,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,neo_lung,total,18.155601686965,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,neo_lung,total,186.306798815862,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,neo_lung,total,417.335990347582,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,neo_lung,total,660.765943183788,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,neo_lung,total,416.243742229159,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,neo_lung,total,147.923038052291,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,resp_copd,total,57.8193513566469,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,resp_copd,total,123.655108251135,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,resp_copd,total,237.462760831674,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,resp_copd,total,359.483231925183,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,resp_copd,total,171.279307218442,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,51,t2_dm,total,16.0456364983602,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,51,t2_dm,total,42.3630706029184,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,51,t2_dm,total,12.8487447459215,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,51,t2_dm,total,97.8936273654822,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,51,t2_dm,total,175.515953658194,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,51,t2_dm,total,163.97480754482,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,51,t2_dm,total,77.8542305538375,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,55,all-cause,overall,1797.93634700753,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,all-cause,overall,2770.88022479248,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,all-cause,overall,4544.72064566135,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,all-cause,overall,6238.73383007177,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,all-cause,overall,10681.7535859555,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,all-cause,overall,16398.2435445324,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,all-cause,overall,19446.073954868,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,55,cvd_ihd,total,52.6592235525217,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,cvd_ihd,total,113.251235345742,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,cvd_ihd,total,368.707495062473,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,cvd_ihd,total,857.097077589299,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,cvd_ihd,total,1591.61998631312,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,cvd_ihd,total,2654.70777382351,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,cvd_ihd,total,3776.52281358768,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,55,cvd_stroke,total,30.0909848871553,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,cvd_stroke,total,52.8505764946795,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,cvd_stroke,total,104.199944256786,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,cvd_stroke,total,69.9671083746367,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,cvd_stroke,total,130.619269393478,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,cvd_stroke,total,258.240055819408,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,cvd_stroke,total,308.561366651924,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,55,ncd_lri,total,857.593069283925,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,ncd_lri,total,2000.77182444144,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,ncd_lri,total,3911.50559979319,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,ncd_lri,total,5853.91473401127,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,ncd_lri,total,10057.6837432978,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,ncd_lri,total,14998.5824419912,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,ncd_lri,total,16984.2908774494,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,neo_lung,total,67.950741207445,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,neo_lung,total,529.015101611374,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,neo_lung,total,851.266485224746,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,neo_lung,total,1073.98065945748,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,neo_lung,total,893.510593135151,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,neo_lung,total,335.392789839048,666,nvss,Deaths,age-adjusted rate
1992,A,All,25,34,All Origins,1,55,resp_copd,total,7.52274622178882,666,nvss,Deaths,age-adjusted rate
1992,A,All,35,44,All Origins,1,55,resp_copd,total,30.2003294255311,666,nvss,Deaths,age-adjusted rate
1992,A,All,45,54,All Origins,1,55,resp_copd,total,56.1076622921155,666,nvss,Deaths,age-adjusted rate
1992,A,All,55,64,All Origins,1,55,resp_copd,total,204.070732759357,666,nvss,Deaths,age-adjusted rate
1992,A,All,65,74,All Origins,1,55,resp_copd,total,570.85458475668,666,nvss,Deaths,age-adjusted rate
1992,A,All,75,84,All Origins,1,55,resp_copd,total,774.720167458223,666,nvss,Deaths,age-adjusted rate
1992,A,All,85,150,All Origins,1,55,resp_copd,total,543.336319539257,666,nvss,Deaths,age-adjusted rate
